"scenario","run_id","nobs","npredictors","run_number","Model","s0","s1","lambda","gamma","converged","iterations","TP","FP","TN","FN","TP_indep","FP_indep","TN_indep","FN_indep","TP_strong","FP_strong","TN_strong","FN_strong","TP_weak","FP_weak","TN_weak","FN_weak"
"scenarioB","p25_scenarioB_run71",200,25,71,"SSL",0.000426286230746624,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run71",200,25,71,"LASSO",NA,NA,0.0530209320335073,NA,TRUE,NA,5,3,17,0,1,2,10,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run72",200,25,72,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run72",200,25,72,"LASSO",NA,NA,0.0858717238449032,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run73",200,25,73,"SSL",0.0116710184315546,0.2,NA,NA,TRUE,5,4,3,17,1,1,1,11,0,1,2,2,1,2,0,4,0
"scenarioB","p25_scenarioB_run73",200,25,73,"LASSO",NA,NA,0.0440893927363764,NA,TRUE,NA,4,5,15,1,1,1,11,0,1,2,2,1,2,2,2,0
"scenarioB","p25_scenarioB_run74",200,25,74,"SSL",0.0195011973668021,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run74",200,25,74,"LASSO",NA,NA,0.0448015888913057,NA,TRUE,NA,5,3,17,0,1,2,10,0,2,1,3,0,2,0,4,0
"scenarioB","p25_scenarioB_run75",200,25,75,"SSL",0.0144236842096141,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run75",200,25,75,"LASSO",NA,NA,0.0866238508048663,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run76",200,25,76,"SSL",0.0124240559269188,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run76",200,25,76,"LASSO",NA,NA,0.0638897640978962,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioB","p25_scenarioB_run77",200,25,77,"SSL",0.00467132503677404,0.2,NA,NA,TRUE,5,5,9,11,0,1,5,7,0,2,2,2,0,2,2,2,0
"scenarioB","p25_scenarioB_run77",200,25,77,"LASSO",NA,NA,0.0861101600002053,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run78",200,25,78,"SSL",0.00642517107883269,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run78",200,25,78,"LASSO",NA,NA,0.073640228431387,NA,TRUE,NA,3,2,18,2,1,2,10,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run79",200,25,79,"SSL",0.00979507951676928,0.2,NA,NA,TRUE,5,5,1,19,0,1,0,12,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run79",200,25,79,"LASSO",NA,NA,0.042560935902336,NA,TRUE,NA,5,4,16,0,1,3,9,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run80",200,25,80,"SSL",0.0173826441767981,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run80",200,25,80,"LASSO",NA,NA,0.050648516223776,NA,TRUE,NA,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run81",200,25,81,"SSL",0.0131455377967901,0.6,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run81",200,25,81,"LASSO",NA,NA,0.033733241948931,NA,TRUE,NA,5,7,13,0,1,6,6,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run82",200,25,82,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,5,3,1,19,2,1,0,12,0,0,0,4,2,2,1,3,0
"scenarioB","p25_scenarioB_run82",200,25,82,"LASSO",NA,NA,0.081296358778155,NA,TRUE,NA,3,2,18,2,1,0,12,0,0,1,3,2,2,1,3,0
"scenarioB","p25_scenarioB_run83",200,25,83,"SSL",0.000434218656766025,1.4,NA,NA,TRUE,5,5,5,15,0,1,4,8,0,2,1,3,0,2,0,4,0
"scenarioB","p25_scenarioB_run83",200,25,83,"LASSO",NA,NA,0.0608072779995766,NA,TRUE,NA,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run84",200,25,84,"SSL",0.00255277184677003,0.2,NA,NA,TRUE,5,5,3,17,0,1,2,10,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run84",200,25,84,"LASSO",NA,NA,0.0564451060842971,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,0,4,1,2,1,3,0
"scenarioB","p25_scenarioB_run85",200,25,85,"SSL",0.000415384942842734,0.6,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run85",200,25,85,"LASSO",NA,NA,0.0740312134761463,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run86",200,25,86,"SSL",0.000415384942842734,0.6,NA,NA,TRUE,5,5,6,14,0,1,4,8,0,2,0,4,0,2,2,2,0
"scenarioB","p25_scenarioB_run86",200,25,86,"LASSO",NA,NA,0.072004918964561,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run87",200,25,87,"SSL",0.000434218656766025,0.6,NA,NA,TRUE,5,5,20,0,0,1,12,0,0,2,4,0,0,2,4,0,0
"scenarioB","p25_scenarioB_run87",200,25,87,"LASSO",NA,NA,0.0997985636336787,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run88",200,25,88,"SSL",0.0104244276442234,0.2,NA,NA,TRUE,5,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run88",200,25,88,"LASSO",NA,NA,0.0802631948036162,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,0,4,1,2,1,3,0
"scenarioB","p25_scenarioB_run89",200,25,89,"SSL",0.0144236842096141,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run89",200,25,89,"LASSO",NA,NA,0.0828130119104031,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioB","p25_scenarioB_run90",200,25,90,"SSL",0.00979507951676928,0.2,NA,NA,TRUE,5,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioB","p25_scenarioB_run90",200,25,90,"LASSO",NA,NA,0.0446472605164063,NA,TRUE,NA,4,4,16,1,1,2,10,0,1,0,4,1,2,2,2,0
"scenarioB","p25_scenarioB_run91",200,25,91,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,6,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run91",200,25,91,"LASSO",NA,NA,0.0609784242332271,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioB","p25_scenarioB_run92",200,25,92,"SSL",0.000434218656766025,0.6,NA,NA,TRUE,5,5,10,10,0,1,6,6,0,2,2,2,0,2,2,2,0
"scenarioB","p25_scenarioB_run92",200,25,92,"LASSO",NA,NA,0.110802470129404,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run93",200,25,93,"SSL",0.00416726277241335,0.2,NA,NA,TRUE,5,4,3,17,1,1,1,11,0,1,1,3,1,2,1,3,0
"scenarioB","p25_scenarioB_run93",200,25,93,"LASSO",NA,NA,0.104801460730427,NA,TRUE,NA,3,1,19,2,1,0,12,0,0,0,4,2,2,1,3,0
"scenarioB","p25_scenarioB_run94",200,25,94,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run94",200,25,94,"LASSO",NA,NA,0.0579519363119213,NA,TRUE,NA,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run95",200,25,95,"SSL",0.00890843141678206,0.2,NA,NA,TRUE,5,5,5,15,0,1,3,9,0,2,0,4,0,2,2,2,0
"scenarioB","p25_scenarioB_run95",200,25,95,"LASSO",NA,NA,0.0511571351829484,NA,TRUE,NA,5,5,15,0,1,3,9,0,2,0,4,0,2,2,2,0
"scenarioB","p25_scenarioB_run96",200,25,96,"SSL",0.0135469573463399,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run96",200,25,96,"LASSO",NA,NA,0.0798501194462064,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioB","p25_scenarioB_run97",200,25,97,"SSL",0.000434218656766025,1.4,NA,NA,TRUE,5,5,9,11,0,1,7,5,0,2,0,4,0,2,2,2,0
"scenarioB","p25_scenarioB_run97",200,25,97,"LASSO",NA,NA,0.0552006907540198,NA,TRUE,NA,5,4,16,0,1,2,10,0,2,0,4,0,2,2,2,0
"scenarioB","p25_scenarioB_run98",200,25,98,"SSL",0.000441336279129696,0.6,NA,NA,TRUE,5,5,4,16,0,1,3,9,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run98",200,25,98,"LASSO",NA,NA,0.0499122711130622,NA,TRUE,NA,5,6,14,0,1,5,7,0,2,0,4,0,2,1,3,0
"scenarioB","p25_scenarioB_run99",200,25,99,"SSL",0.0144236842096141,0.6,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioB","p25_scenarioB_run99",200,25,99,"LASSO",NA,NA,0.0466494459312908,NA,TRUE,NA,5,3,17,0,1,1,11,0,2,1,3,0,2,1,3,0
"scenarioB","p25_scenarioB_run100",200,25,100,"SSL",0.000434218656766025,0.6,NA,NA,TRUE,5,5,11,9,0,1,8,4,0,2,1,3,0,2,2,2,0
"scenarioB","p25_scenarioB_run100",200,25,100,"LASSO",NA,NA,0.0509251703036534,NA,TRUE,NA,5,3,17,0,1,3,9,0,2,0,4,0,2,0,4,0
