"scenario","run_id","nobs","npredictors","run_number","Model","s0","s1","lambda","gamma","converged","iterations","TP","FP","TN","FN","TP_indep","FP_indep","TN_indep","FN_indep","TP_strong","FP_strong","TN_strong","FN_strong","TP_weak","FP_weak","TN_weak","FN_weak"
"scenarioA","p25_scenarioA_run7",200,25,7,"LASSO",NA,NA,0.0447614819877676,NA,TRUE,NA,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run8",200,25,8,"SSL",0.0152640909867941,1.4,NA,NA,TRUE,5,5,5,15,0,1,4,8,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run8",200,25,8,"LASSO",NA,NA,0.0712384414918495,NA,TRUE,NA,4,2,18,1,1,2,10,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run9",200,25,9,"SSL",0.0164233124923095,0.2,NA,NA,TRUE,5,3,1,19,2,1,0,12,0,0,1,3,2,2,0,4,0
"scenarioA","p25_scenarioA_run9",200,25,9,"LASSO",NA,NA,0.0595468014452642,NA,TRUE,NA,3,3,17,2,1,0,12,0,0,1,3,2,2,2,2,0
"scenarioA","p25_scenarioA_run10",200,25,10,"SSL",0.0104244276442234,0.2,NA,NA,TRUE,5,5,2,18,0,1,1,11,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run10",200,25,10,"LASSO",NA,NA,0.0674455307828217,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run11",200,25,11,"SSL",0.00979507951676928,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run11",200,25,11,"LASSO",NA,NA,0.0602171646764552,NA,TRUE,NA,5,2,18,0,1,1,11,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run12",200,25,12,"SSL",0.0172988351759105,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run12",200,25,12,"LASSO",NA,NA,0.0913667059903133,NA,TRUE,NA,3,1,19,2,1,1,11,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run13",200,25,13,"SSL",0.0104244276442234,0.2,NA,NA,TRUE,5,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run13",200,25,13,"LASSO",NA,NA,0.0630025652216895,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,1,3,1,2,0,4,0
"scenarioA","p25_scenarioA_run14",200,25,14,"SSL",0.0135469573463399,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run14",200,25,14,"LASSO",NA,NA,0.0776928419899541,NA,TRUE,NA,3,2,18,2,1,0,12,0,0,0,4,2,2,2,2,0
"scenarioA","p25_scenarioA_run15",200,25,15,"SSL",0.000434218656766025,0.2,NA,NA,TRUE,5,5,14,6,0,1,8,4,0,2,4,0,0,2,2,2,0
"scenarioA","p25_scenarioA_run15",200,25,15,"LASSO",NA,NA,0.0866202153547009,NA,TRUE,NA,3,1,19,2,1,0,12,0,0,1,3,2,2,0,4,0
"scenarioA","p25_scenarioA_run16",200,25,16,"SSL",0.0138711888917995,0.2,NA,NA,TRUE,5,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run16",200,25,16,"LASSO",NA,NA,0.0675083170358299,NA,TRUE,NA,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run17",200,25,17,"SSL",0.00678987822677805,0.2,NA,NA,TRUE,5,4,2,18,1,1,2,10,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run17",200,25,17,"LASSO",NA,NA,0.0628682722096068,NA,TRUE,NA,4,2,18,1,1,2,10,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run18",200,25,18,"SSL",0.00842479936152805,0.2,NA,NA,TRUE,5,3,1,19,2,1,0,12,0,0,1,3,2,2,0,4,0
"scenarioA","p25_scenarioA_run18",200,25,18,"LASSO",NA,NA,0.0811340965516475,NA,TRUE,NA,3,2,18,2,1,0,12,0,0,2,2,2,2,0,4,0
"scenarioA","p25_scenarioA_run19",200,25,19,"SSL",0.000426286230746624,1.4,NA,NA,TRUE,5,5,5,15,0,1,3,9,0,2,1,3,0,2,1,3,0
"scenarioA","p25_scenarioA_run19",200,25,19,"LASSO",NA,NA,0.0714563955186056,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run20",200,25,20,"SSL",0.0116328801230212,0.2,NA,NA,TRUE,5,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run20",200,25,20,"LASSO",NA,NA,0.0430874701016248,NA,TRUE,NA,5,4,16,0,1,2,10,0,2,0,4,0,2,2,2,0
"scenarioA","p25_scenarioA_run21",200,25,21,"SSL",0.0195011973668021,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run21",200,25,21,"LASSO",NA,NA,0.0652235171639941,NA,TRUE,NA,5,2,18,0,1,2,10,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run22",200,25,22,"SSL",0.00979507951676928,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run22",200,25,22,"LASSO",NA,NA,0.0517356650148765,NA,TRUE,NA,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run23",200,25,23,"SSL",0.000426286230746624,0.6,NA,NA,TRUE,5,4,3,17,1,1,2,10,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run23",200,25,23,"LASSO",NA,NA,0.0727236881936093,NA,TRUE,NA,3,2,18,2,1,2,10,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run24",200,25,24,"SSL",0.0135469573463399,0.2,NA,NA,TRUE,5,3,2,18,2,1,2,10,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run24",200,25,24,"LASSO",NA,NA,0.0945844941905894,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run25",200,25,25,"SSL",0.000415384942842734,0.2,NA,NA,TRUE,5,3,1,19,2,1,0,12,0,0,0,4,2,2,1,3,0
"scenarioA","p25_scenarioA_run25",200,25,25,"LASSO",NA,NA,0.0732177596039662,NA,TRUE,NA,3,1,19,2,1,0,12,0,0,0,4,2,2,1,3,0
"scenarioA","p25_scenarioA_run26",200,25,26,"SSL",0.0144236842096141,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run26",200,25,26,"LASSO",NA,NA,0.0603750934151579,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run27",200,25,27,"SSL",0.00890843141678206,0.2,NA,NA,TRUE,5,5,1,19,0,1,0,12,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run27",200,25,27,"LASSO",NA,NA,0.0573964114326254,NA,TRUE,NA,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run28",200,25,28,"SSL",0.00416726277241335,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run28",200,25,28,"LASSO",NA,NA,0.082179077226946,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run29",200,25,29,"SSL",0.00642517107883269,0.2,NA,NA,TRUE,5,3,1,19,2,1,1,11,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run29",200,25,29,"LASSO",NA,NA,0.0839901132389097,NA,TRUE,NA,3,2,18,2,1,2,10,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run30",200,25,30,"SSL",0.0110269846067861,0.2,NA,NA,TRUE,5,5,2,18,0,1,1,11,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run30",200,25,30,"LASSO",NA,NA,0.0639480322379917,NA,TRUE,NA,5,3,17,0,1,2,10,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run31",200,25,31,"SSL",0.0116710184315546,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run31",200,25,31,"LASSO",NA,NA,0.060019836898949,NA,TRUE,NA,5,1,19,0,1,0,12,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run32",200,25,32,"SSL",0.0131455377967901,0.2,NA,NA,TRUE,6,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run32",200,25,32,"LASSO",NA,NA,0.0835152171128014,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run33",200,25,33,"SSL",0.00267964504790799,0.2,NA,NA,TRUE,5,5,8,12,0,1,6,6,0,2,2,2,0,2,0,4,0
"scenarioA","p25_scenarioA_run33",200,25,33,"LASSO",NA,NA,0.0566920889422244,NA,TRUE,NA,5,4,16,0,1,3,9,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run34",200,25,34,"SSL",0.000434218656766025,1,NA,NA,TRUE,5,5,5,15,0,1,4,8,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run34",200,25,34,"LASSO",NA,NA,0.0573275225476976,NA,TRUE,NA,5,5,15,0,1,4,8,0,2,1,3,0,2,0,4,0
"scenarioA","p25_scenarioA_run35",200,25,35,"SSL",0.000426286230746624,0.6,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run35",200,25,35,"LASSO",NA,NA,0.0767094850957752,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run36",200,25,36,"SSL",0.0172988351759105,0.2,NA,NA,TRUE,6,4,1,19,1,1,0,12,0,1,1,3,1,2,0,4,0
"scenarioA","p25_scenarioA_run36",200,25,36,"LASSO",NA,NA,0.102312222789688,NA,TRUE,NA,3,1,19,2,1,0,12,0,0,0,4,2,2,1,3,0
"scenarioA","p25_scenarioA_run37",200,25,37,"SSL",0.000441336279129696,1.4,NA,NA,TRUE,5,5,7,13,0,1,4,8,0,2,0,4,0,2,3,1,0
"scenarioA","p25_scenarioA_run37",200,25,37,"LASSO",NA,NA,0.0479253388944813,NA,TRUE,NA,5,6,14,0,1,3,9,0,2,0,4,0,2,3,1,0
"scenarioA","p25_scenarioA_run38",200,25,38,"SSL",0.00842479936152805,0.2,NA,NA,TRUE,5,5,1,19,0,1,0,12,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run38",200,25,38,"LASSO",NA,NA,0.0798194037006166,NA,TRUE,NA,4,2,18,1,1,0,12,0,1,0,4,1,2,2,2,0
"scenarioA","p25_scenarioA_run39",200,25,39,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,5,3,1,19,2,1,1,11,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run39",200,25,39,"LASSO",NA,NA,0.0596756465371501,NA,TRUE,NA,4,2,18,1,1,2,10,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run40",200,25,40,"SSL",0.0184229407750048,0.2,NA,NA,TRUE,6,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run40",200,25,40,"LASSO",NA,NA,0.094672495150089,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run41",200,25,41,"SSL",0.00890843141678206,0.2,NA,NA,TRUE,5,5,2,18,0,1,0,12,0,2,0,4,0,2,2,2,0
"scenarioA","p25_scenarioA_run41",200,25,41,"LASSO",NA,NA,0.0640561138335596,NA,TRUE,NA,5,1,19,0,1,0,12,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run42",200,25,42,"SSL",0.0116710184315546,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run42",200,25,42,"LASSO",NA,NA,0.0638457520264741,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run43",200,25,43,"SSL",0.00791914060198397,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run43",200,25,43,"LASSO",NA,NA,0.0545004913366497,NA,TRUE,NA,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run44",200,25,44,"SSL",0.0154228962611252,1,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run44",200,25,44,"LASSO",NA,NA,0.0951487548312414,NA,TRUE,NA,3,1,19,2,1,0,12,0,0,0,4,2,2,1,3,0
"scenarioA","p25_scenarioA_run45",200,25,45,"SSL",0.000426286230746624,1,NA,NA,TRUE,5,4,5,15,1,1,4,8,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run45",200,25,45,"LASSO",NA,NA,0.0785760572455841,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run46",200,25,46,"SSL",0.00255277184677003,0.2,NA,NA,TRUE,5,5,11,9,0,1,6,6,0,2,3,1,0,2,2,2,0
"scenarioA","p25_scenarioA_run46",200,25,46,"LASSO",NA,NA,0.0792096105874396,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run47",200,25,47,"SSL",0.00467132503677404,0.2,NA,NA,TRUE,5,5,8,12,0,1,6,6,0,2,2,2,0,2,0,4,0
"scenarioA","p25_scenarioA_run47",200,25,47,"LASSO",NA,NA,0.104611380139046,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run48",200,25,48,"SSL",0.00642517107883269,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run48",200,25,48,"LASSO",NA,NA,0.0748463533491317,NA,TRUE,NA,4,2,18,1,1,0,12,0,1,2,2,1,2,0,4,0
"scenarioA","p25_scenarioA_run49",200,25,49,"SSL",0.00890843141678206,0.2,NA,NA,TRUE,5,5,3,17,0,1,3,9,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run49",200,25,49,"LASSO",NA,NA,0.046488243976772,NA,TRUE,NA,5,6,14,0,1,4,8,0,2,1,3,0,2,1,3,0
"scenarioA","p25_scenarioA_run50",200,25,50,"SSL",0.00491795381668629,0.2,NA,NA,TRUE,5,5,2,18,0,1,2,10,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run50",200,25,50,"LASSO",NA,NA,0.0380767828832003,NA,TRUE,NA,5,5,15,0,1,4,8,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run51",200,25,51,"SSL",0.000426286230746624,1,NA,NA,TRUE,5,4,2,18,1,1,1,11,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run51",200,25,51,"LASSO",NA,NA,0.066843709786798,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run52",200,25,52,"SSL",0.000434218656766025,0.2,NA,NA,TRUE,5,5,13,7,0,1,9,3,0,2,2,2,0,2,2,2,0
"scenarioA","p25_scenarioA_run52",200,25,52,"LASSO",NA,NA,0.100645347101495,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run53",200,25,53,"SSL",0.0195011973668021,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run53",200,25,53,"LASSO",NA,NA,0.0792565898186924,NA,TRUE,NA,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run54",200,25,54,"SSL",0.0131455377967901,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run54",200,25,54,"LASSO",NA,NA,0.0686654325791535,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run55",200,25,55,"SSL",0.000434218656766025,1.4,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run55",200,25,55,"LASSO",NA,NA,0.0272519147665786,NA,TRUE,NA,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run56",200,25,56,"SSL",0.000426286230746624,1,NA,NA,TRUE,5,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run56",200,25,56,"LASSO",NA,NA,0.0369815645479048,NA,TRUE,NA,5,4,16,0,1,2,10,0,2,1,3,0,2,1,3,0
"scenarioA","p25_scenarioA_run57",200,25,57,"SSL",0.00416726277241335,0.2,NA,NA,TRUE,5,5,6,14,0,1,3,9,0,2,3,1,0,2,0,4,0
"scenarioA","p25_scenarioA_run57",200,25,57,"LASSO",NA,NA,0.0814966437496045,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run58",200,25,58,"SSL",0.0135469573463399,0.6,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run58",200,25,58,"LASSO",NA,NA,0.0478628309566656,NA,TRUE,NA,3,1,19,2,1,0,12,0,0,1,3,2,2,0,4,0
"scenarioA","p25_scenarioA_run59",200,25,59,"SSL",0.00416726277241335,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run59",200,25,59,"LASSO",NA,NA,0.0729352713983332,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run60",200,25,60,"SSL",0.000441336279129696,1.4,NA,NA,TRUE,5,5,5,15,0,1,4,8,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run60",200,25,60,"LASSO",NA,NA,0.0510203724466325,NA,TRUE,NA,5,3,17,0,1,3,9,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run61",200,25,61,"SSL",0.0104244276442234,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run61",200,25,61,"LASSO",NA,NA,0.067521002920581,NA,TRUE,NA,4,1,19,1,1,0,12,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run62",200,25,62,"SSL",0.000434218656766025,0.2,NA,NA,TRUE,5,4,10,10,1,1,6,6,0,1,2,2,1,2,2,2,0
"scenarioA","p25_scenarioA_run62",200,25,62,"LASSO",NA,NA,0.108955560993246,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run63",200,25,63,"SSL",0.00842479936152805,0.2,NA,NA,TRUE,6,5,2,18,0,1,2,10,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run63",200,25,63,"LASSO",NA,NA,0.0408743792238041,NA,TRUE,NA,5,2,18,0,1,2,10,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run64",200,25,64,"SSL",0.0144236842096141,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run64",200,25,64,"LASSO",NA,NA,0.0633043802745117,NA,TRUE,NA,3,2,18,2,1,0,12,0,0,1,3,2,2,1,3,0
"scenarioA","p25_scenarioA_run65",200,25,65,"SSL",0.0110269846067861,0.2,NA,NA,TRUE,15,5,2,18,0,1,1,11,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run65",200,25,65,"LASSO",NA,NA,0.042750316808213,NA,TRUE,NA,5,3,17,0,1,2,10,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run66",200,25,66,"SSL",0.0116710184315546,0.2,NA,NA,TRUE,5,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run66",200,25,66,"LASSO",NA,NA,0.0857487412076116,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run67",200,25,67,"SSL",0.0195011973668021,0.2,NA,NA,TRUE,5,5,0,20,0,1,0,12,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run67",200,25,67,"LASSO",NA,NA,0.0619959220806426,NA,TRUE,NA,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run68",200,25,68,"SSL",0.000441336279129696,0.2,NA,NA,TRUE,5,4,17,3,1,1,11,1,0,1,2,2,1,2,4,0,0
"scenarioA","p25_scenarioA_run68",200,25,68,"LASSO",NA,NA,0.0586139066689079,NA,TRUE,NA,4,4,16,1,1,4,8,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run69",200,25,69,"SSL",0.000434218656766025,0.2,NA,NA,TRUE,5,5,11,9,0,1,8,4,0,2,1,3,0,2,2,2,0
"scenarioA","p25_scenarioA_run69",200,25,69,"LASSO",NA,NA,0.0461354587739204,NA,TRUE,NA,5,6,14,0,1,4,8,0,2,0,4,0,2,2,2,0
"scenarioA","p25_scenarioA_run70",200,25,70,"SSL",0.00242591451344198,0.2,NA,NA,TRUE,5,5,9,11,0,1,6,6,0,2,1,3,0,2,2,2,0
"scenarioA","p25_scenarioA_run70",200,25,70,"LASSO",NA,NA,0.0688196757094031,NA,TRUE,NA,4,2,18,1,1,0,12,0,1,1,3,1,2,1,3,0
"scenarioA","p25_scenarioA_run71",200,25,71,"SSL",0.00678987822677805,0.2,NA,NA,TRUE,6,5,6,14,0,1,2,10,0,2,1,3,0,2,3,1,0
"scenarioA","p25_scenarioA_run71",200,25,71,"LASSO",NA,NA,0.0528324677502082,NA,TRUE,NA,5,5,15,0,1,2,10,0,2,0,4,0,2,3,1,0
"scenarioA","p25_scenarioA_run72",200,25,72,"SSL",0.000426286230746624,0.6,NA,NA,TRUE,5,5,4,16,0,1,3,9,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run72",200,25,72,"LASSO",NA,NA,0.0739259324577421,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run73",200,25,73,"SSL",0.00715626258546458,0.2,NA,NA,TRUE,5,5,4,16,0,1,3,9,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run73",200,25,73,"LASSO",NA,NA,0.0415084810088063,NA,TRUE,NA,5,4,16,0,1,3,9,0,2,0,4,0,2,1,3,0
"scenarioA","p25_scenarioA_run74",200,25,74,"SSL",0.0154228962611252,0.2,NA,NA,TRUE,5,5,1,19,0,1,1,11,0,2,0,4,0,2,0,4,0
"scenarioA","p25_scenarioA_run74",200,25,74,"LASSO",NA,NA,0.100113377314162,NA,TRUE,NA,3,0,20,2,1,0,12,0,0,0,4,2,2,0,4,0
"scenarioA","p25_scenarioA_run75",200,25,75,"SSL",0.0104244276442234,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run75",200,25,75,"LASSO",NA,NA,0.0554198753286135,NA,TRUE,NA,4,2,18,1,1,1,11,0,1,0,4,1,2,1,3,0
"scenarioA","p25_scenarioA_run76",200,25,76,"SSL",0.00229132385762804,0.2,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run76",200,25,76,"LASSO",NA,NA,0.0622851632368123,NA,TRUE,NA,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run77",200,25,77,"SSL",0.0144236842096141,1.4,NA,NA,TRUE,5,4,0,20,1,1,0,12,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run77",200,25,77,"LASSO",NA,NA,0.0739368401663511,NA,TRUE,NA,4,1,19,1,1,1,11,0,1,0,4,1,2,0,4,0
"scenarioA","p25_scenarioA_run78",200,25,78,"SSL",0.0172988351759105,0.2,NA,NA,TRUE,5,5,1,19,0,1,0,12,0,2,1,3,0,2,0,4,0
